Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
372218,B00170OV48,AFYCBIYITNMNG,"\"Dana T \"\"Dana\"\"\"",0,0,5,1349308800,My Favorite Hot Sauce!,"I am addicted to the hot stuff in peppers and my addiction has raised my tolerance level to pain, significantly. I love tacos and used to use a cap full of Mad Dog 357 Collector's Edition (300,000 Scoville Units) and the tacos were almost too hot for me. Now I use this hot sauce and pour about 10 cap fulls of the Silver Edition into the sauce. OMG, incredible heat. I go through one of these bottles in a month or two. I keep one at home and one at work!"
372248,B000HBV9PW,A18PL9X5IAXEM6,Patricia Jones,0,0,4,1220918400,GREAT LITTLE CUP OF COFFEE,SOUTHERN PECAN IS MY FAVORITE FLAVORED COFFEE. GREEN MOUNTAIN SOUTHERN PECAN K-CUPS ARE A GREAT VALUE AND A RICH BLEND. IF USING THE LARGE CUP SETTING ON YOUR  MACHINE SOME OF THE FLAVOR WILL BE LOST. STICK TO THE SMALLER CUP FOR A DELIGHTFUL CUP OF COFFEE!!
372252,B000HBV9PW,A1R23D4PAYSLFH,"\"Martha Powers \"\"Martha Powers\"\"\"",0,0,3,1202774400,OK but nuthin' special.,"I really couldn't identify the flavor, and this stuff is pretty weak.  Not outright BAD like Maxwell House, but not memorable, either."
372261,B004Y4RC4U,A2BD4MAF5319X,"\"ruth brauer \"\"NOODLE QUEEN\"\"\"",0,2,5,1327708800,Cajun Crazy,"I haven't used this product yet, but I plan on using it in the near future. If it from Butterball, it's got to be good"
372262,B004Y4RC4U,AG66QUNNSQS42,RLD2,0,3,5,1323302400,EXCELLENT DEEP FRYER!,This is by far the best deep fryer for turkeys ever! And on top of this it is safe and used indoors!
372263,B004PEKEI0,A1WX42M589VAMQ,Mir,6,6,5,1308960000,I don't like Stevia...but I really liked THIS!,"I had just about given up on colas (diet) cause I figured it wasn't worth all the crap they put in it. But, hey, I LIKE cola. Have loved colas since I was a kid and now I'm creeping into pension territory.<br /><br />I had tried the grape and cherry Zevia earlier in the month, and really, really enjoyed them. I decided to try the cola (without much expectations as a former Coke lover).<br /><br />Well, I like it a lot. It's VERY fizzy and totally the sort of cola flavor I love. Without aspartame or weird stuff. Without caffeine...I prefer my caffeine in my morning fresh gourmet java, not my casual summer beverages.<br /><br />If you're a cola lover and want a nice--though granted, really expensive--alternative, here it is. Even if you're normally a stevia hater like me, you might just like this.<br /><br />Enjoy..."
372286,B004CH4CQK,A1OE9H1YLNGHIF,John A.,0,0,5,1336780800,"\".5\"\" psychedelic Jawbreaker\"",Excellent value. Very good taste and they work perfectly in my gumball machine. Will purchase again when this supply runs out.
372305,B00286K7IO,A17JASO35PUSVK,Ethrem,0,0,4,1339113600,Good but not great,"This stuff is actually pretty good for processed cheese product. I knocked off one star though because it doesn't have much of any noticeable kick to it even though it has jalapeno and red bell pepper in it. Easily remedied with a travel size bottle of Frank's hot sauce and you really can't beat the price. Beware the serving size though. Each pack of 4 is actually 10 servings as they recommend two tablespoons per serving. One little cup contains over 50% of the RDA of sodium but it is low in fat and calories which is rare in processed products like this. I like that the first ingredient is milk and it also has no FD&C food coloring. For once, Hormel did a product right.<br /><br />As for the shipping, it was packaged very well and arrived quicker than estimated with no damage to any of the product."
372330,B0002TIZLA,A10R9Y328U192W,J. M. Wood,0,0,5,1269734400,"I love this food, and so do my dogs!","\"This food is full of wonderful stuff, has none of the bad stuff you get in generic dog foods, and makes my \"\"fur babies\"\" full of energy and super healthy! One of my dogs was a stray puppy and one came from the pound"
372353,B000LRHMQW,A2ZYCJQ38V5MSS,Spuds369,0,0,5,1322956800,Best Miracle Tea Yet,Great for opening the bronchial tubes!  I am so glad I found this at Amazon.com.  It shipped quickly and was everything I hoped for.  I can breath again.  Thank You!
372372,B001EO775W,A112FTXWJUI4XG,RunningScientist,0,0,1,1341360000,Horrible and not returnable,The coffee is foul tasting and cannot be returned. The coffee maker used seem to make no difference. Lesson learned Amazon.
372376,B001EO775W,A8WKQ4AFK80UK,"\"Amy King \"\"Boogie\"\"\"",0,0,4,1306972800,We like,We like this brand of coffee. I get the ground stuff for my shop because it's easier to deal with. I think this brand's whole bean is better but then what company's bean isn't better than it's on the shelf ground?
372377,B001EO775W,A25PTX5BX21GCM,"\"The Old Man \"\"Doug\"\"\"",0,0,2,1217376000,Disappointed,"I  thought this would be like the coffee I used to buy at my local health food store, but it isn't even close. It is bitter, has an unpleasant odor, and is only a little better than the grocery store brand that you find on sale. Don't waste your money, I wish I hadn't. If you get it on sale as I did, the price is fair, but otherwise, pass."
372386,B0051COPE4,A2FR7DIOVXBFD7,NRJ,0,0,5,1337040000,Good taste and healthy,"Baby Gourmet is a really great product! My son loves it (and I do think it tastes good too)! I always find that those products are too sweet (same for fruit pouches from HappyBaby or Plum), so I mix it with plain yogurt."
372396,B002XWSNCA,AF72GTWZGAC61,Pinkhat,2,2,5,1324339200,Great taste and the probiotic part turns out to be true,"\"I first tried this tea at a friend's; she had a collection of herbal teas and this one sounded interesting (I didn't even notice that it had probiotics). The tea had a wonderful scent of lemon and ginger that I really, really enjoyed. And it was delicious!<br /><br />The same friend dropped by a couple of weeks ago with a box of this tea and I've been drinking it every night ever since. Now I'm down to the last two bags so I came here to see if Amazon carried it and I'm delighted to see that they have it on Subscribe and Save for less than the sale price at my local supermarket.<br /><br />Now, about the probiotics. I really thought it was just a marketing scheme, but no, it isn't. I did some research and learned that the probiotic Bigelow uses is \"\"GanedenBC30\"\" and"
372415,B000M9L0DA,A2GGUE626E30N8,Libby,0,0,1,1343952000,Cheesecake may spoil during delivery,"I got a 6 month cheesecake order as a gift, and the first cheeesecake arrived packed in dry ice.  It was frozen and tasted great after a night in the fridge.<br /><br />The second cheesecake arrived spoiled.  They did not ensure rapid delivery of the cake and the dry ice melted while the cake was in transit.  When I called the company and asked for a replacement, they said that would be impossible, and that I would have to pick another product.  I asked to speak to a manager and the manager acted like it was my fault that the cake spoiled in transit, and said I was lucky that they were willing to give me anything.<br /><br />I've ordered other month clubs from other companies in the past, and never once had an item spoil prior to delivery.  And on the very rare occasion a product arrived damaged, other companies were very willing to make it up to me.  Amazing clubs made it very clear they had no interest in customer satisfaction."
372432,B001FOWSZU,ANW6EGY12V5XS,Henri Roger Savin,0,0,5,1300492800,Maybe my favorites...,"I am French so I have known the Michoko candies for a very long time. I actually grew up eating some when having a treat.<br />Do you like caramels?<br />Do you like chocolate? Dark Chocolate?<br />Then you should love these candies.<br /><br />Order these and get a taste of quality!<br /><br />On the other hand, Damn these French products and their outrageous prices! Eating them outside of France is like a luxury... Come on... In these days and ages? How expensive is it to ship it from France? Does it justify a markup of about 100% ?<br /><br />Anyway, enough with this rant... I distributed some around at the office when receiving my order and everyone loved them."
372433,B001FOWSZU,A2MY2ZXI4S3G8H,satisfied consumer,0,0,5,1293235200,la pie qui chante,"\"Wonderful product <a href=\"\"http://www.amazon.com/gp/product/B001FOWSZU\"\">Michoko Caramel Candies From France"
372444,B0043BWH8A,A4KIVZ7QJKSI7,Blc,0,0,4,1350086400,Honest and True,First time ever trying these chips and they honestly and truly do taste like baby back ribs. They were good and I would purchase them again.
372452,B004UB6VFI,ACPMTYPZTEMEZ,camie,1,1,5,1344211200,Yummy,These crackers are great!! They are good as a snack and really good in soup! Not small like most oyster crackers! We had them in a restaurant and had to buy some for home!
372462,B0083T6HC0,A3NNY8R9X6XCSS,"\"Carolyn Hatcher \"\"The Queen\"\"\"",0,0,5,1349395200,Good price,"Good coffee,  will buy this again. K cups are expensive but this was a good deal. I have ordered several times on te Internet, this was the best yet"
372471,B0083T6HC0,AS7SJNWEZ1EHI,Not Happy!,0,0,2,1349136000,Not pleased with the selections,"Not pleased with the selections.<br />Brooklyn k-cups had no exp. dates. Several K-cups have less than 3months b/4 Exp. dates. The 2 apple cider K-cups when shaken sounded like stones inside, these I threw away. I will never order your samplers again.<br /><br />Carol Jordan"
372474,B0083T6HC0,A1508V65GY0D02,D.Kenny,0,0,5,1348790400,perfect assortment!,"My friend recommended ordering this sample pack and after reading the reviews I was a bit hesitant, but I'd like to figure out what brands/flavors I am going to like so the assortment was the best choice. I did receive 35 cups, no duplicates at all. This is a great assortment! I even received 2 ciders, 2 hot chocolates and one iced brew tea. I will order this again!"
372475,B0083T6HC0,A38H3FL8EV08XJ,JM,0,0,5,1348444800,Coffee,What more is there to say? It arrived on time and was as described. It came with several different varities and all of it was really good.
372517,B0083T6HC0,A2M4BJK1LPB2OW,"\"Sara Free-Bird \"\"Try and you will know\"\"\"",0,0,3,1343174400,got an empty cup,"alot of tas in here and  idont like tea, and i got an EMPTY CUP, 33 ot of the 35 where kosher for those of yuo wondering"
372526,B0083T6HC0,A3UYQ6WSXJABWV,TMS,0,0,5,1342569600,Very Pleased with order,"\"I read the poor reviews and was concerned about ordering this coffee mix.  Several reviews complained that it was not a \"\"mix.\"\"  I was very pleased when I receive my order.  I did not get duplicate coffees.  The ones by the same maker were all different flavors and it was not full of decaf or tea.  I only had 3 teas and didn't see a decaf.  The seller may be reading reviews because I was very happy with my order.\""
372543,B0083T6HC0,A2D278XR2DR3IN,Brent Fontes,0,0,5,1338508800,Nice variety,"\"Price wise it seems a pretty good value for a sampler.  Sampler packs usually cost more per cup than single flavor packs but I'd rather buy an initially more expensive sampler pack than waste alot of money on a single flavor pack and hate it  Actually it is a \"\"unique\"\" sampler.  Every k-cup was different and most were from a variety of brands. Use by dates are a good 5-6 months away. They were packaged loosely in a cardboard box and all the cups were intact.  I've found a few already that I'll be ordering later. Donut House Cinnamon Roll coffee and Barista Prima Italian Roast were quite good for their categories so far.\""
372553,B0083T6HC0,A3LQ6QXNNFPLLA,Horror Geek,0,0,5,1337126400,Which one do I try first???,"My order came today. I am delighted!  Very speedy shipping, not a duplicate in the mix of coffee, decaf coffee, tea, iced tea, cocoa.  I saw what one person said about the packaging being just a brown paper bag.. so what?  The product is wonderful, and I took them all out of the bag anyway!  I would (and probably will) purchase this item again!"
372554,B0083T6HC0,A2ZJ00IS8ITCO4,"\"D. Miller \"\"photo taker\"\"\"",0,0,4,1337126400,Lots of variety!,"I was happily surprised when the package arrived 2 days after I placed the order. The K-cups were in a brown paper bag inside of a box no cups were damaged, all were in date! The variety was good with NO duplicates and it's an inexpensive way to try different flavors. The only down side was my daughter was really wanting a cider as the description promised but there weren't any. We aren't hot tea drinkers and luckily there were only 5 teas. I would order again without any hesitation!"
372585,B0083T6HC0,A2ZMS4BH0SHMAP,Sarah,0,1,2,1343952000,Not what I expected,"Received our package today- I knew they'd come in a bag and not in a neat box- that's totally okay with me. But I wasn't expecting a third of my shipment to be flavors/brands that weren't listed (that I don't like.) I am very disappointed that there was only 1 Gloria Jean's, 1 Caribou, and 1 Timothy's, and only 1 flavored Donut Shop coffee.  I am also very disappointed that there were only 3 tea varieties, and NO iced tea flavors! I wonder had they not put 9 k-cups in my package that I didn't want to order, if I would have gotten more of the varieties I ordered this for. But I have company coming tomorrow, so I guess I'll run out to BBB and buy some different non-coffee flavors in person so the non-coffee drinkers have something to choose from. Big letdown, Amazon... :(<br /><br />Here is what I received: 35 cups:<br /><br />Brooklyn Bridge Blend: (these were not listed and have poor reviews, I'm unhappy to be stuck with 7 of them now.)<br />corner donut house<br />boardwalk blend<br />breakfast blend decaf<br />breakfast blend<br />french roast<br />brooklyn bridge blend<br />colombian<br /><br />Grove Square: (not listed for anything but cider)<br />Milk chocolate cocoa<br />Hazelnut cappucino<br /><br />GMC:<br />Southern Pecan<br />Colombian fair trade select<br />mocha fudge nut<br />island coconut (limited edition)<br />breakfast blend<br />french vanilla iced coffee<br /><br />Wolfgang Puck:<br />Creme Caramel<br />sorrento<br />jamaica me crazy<br />colombian decaf<br />rodeo dr blend<br /><br />Coffee People:<br />DS coffee<br />Jet Fuel<br />decaf<br />sweet & creamy regular iced coffee<br />DS chocolate glazed donut<br /><br />Gloria Jeans butter toffee<br /><br />Emeril Big easy bold<br /><br />Newman's own extra bold<br /><br />Tully's house blend decaf<br /><br />Timothy's Kahlua original<br /><br />Revv Plulse<br /><br />Caribou Daybreak morning blend<br /><br />Tea:<br />Twinings Earl grey decaf<br />Bigelow green tea with pomegranate<br />Celestial seasonings english breakfast black tea"
372623,B0083T6HC0,A3CZ3FQN3IMHZ3,Jenn RC,4,5,2,1331251200,Very little non-coffee items,The mix I received had about five teas and they rest was coffee.  No cider.  No hot chocolate.  Pretty disappointing.
372690,B0014GTDCK,AZV26LP92E6WU,"\"M. Hammond \"\"ColemanFlGuy\"\"\"",4,4,5,1259798400,Campbell's Brown Gravy With Onions,My personal opinion: It is excellent. It tastes delicious to me. It is so convenient to have on hand. I subscribed to this one also. It is packaged nicely for the delivery. The price is well below any I have seen locally. It is delicious!
372692,B001M1IPC6,A25MW8JCP5TS1P,mike,1,1,5,1345680000,pomegranate juice,"i did ordered this juice before, it was very  very good  ,  we used to have farm of pomegranate ,and i know the the real fresh  test ,and this  juice is no different of the real thing, but i wish this company give us discount when  we order more?..."
372713,B004Y18FSU,AARI4KSYKI7JK,Disappointed,1,2,1,1328918400,Del Destino Caper Berries,Recently I traveled to Italy where caper berries were served as a one of the small snacks accompanying cocktails or wine in the late afternoon.  I found the caper berries in Italy to be superior and far less salty than the Del Destino Caper Berries I obtained through Yahoo.
372722,B000X9K3DC,A25JRB3UDBWMCA,mrs,4,5,5,1279497600,math lessons,"I don't know who at Amazon does the math for the prices of each piece, but whoever it is needs some lessons!  Six pouches of 7, for $18.68, does not make each treat .33!"
372731,B000X9K3DC,AGFHF0CEYVTYU,K. Perry,0,2,1,1236124800,Not for my dog,My dog did not like these.<br />Donated this product to the local no-kill rescue.
372756,B001AY7YA4,AVXGN90BU95P8,"\"D. Buxman \"\"A Seeker of Truth\"\"\"",0,0,5,1346544000,Hi-Chew!!!!!  Best Ever,Hi-Chew makes Laffy Taffy taste like paint thinner.  It has a firm consistency and a true grape taste that lasts from the second you start chewing until the very end.  The Sour Apple flavor is also great.
372768,B0045H0EEG,A1FS8PRC7W2SMB,S. Demeritt,0,0,5,1341619200,Great soup.,Great soup at a good price.  Was not able to get this soup any where else at this price and with no limit on the amount you could buy.
372774,B001L4JEXS,A2P739KOM4U5JB,Gracie,1,1,5,1284422400,Lovely treat,These are perfect.  They have a great honey taste and lots of liquid honey inside.  If they were any bigger they would be too sweet.
372783,B004VLSUGK,AO00LKYXG6MRO,GrannyG,0,0,5,1350259200,great flour,"We use this flour for making cookies, waffles, bread, whatever baked goods we want. It has a fine texture and only a slight beany taste. The price here for the same brand was cheaper than at our local health food store.  Thanks!"
372804,B000WEPI1K,A3T6GI58OGUER9,"\"Jane Drake \"\"on the bayou\"\"\"",3,3,5,1297641600,Chihuahua Heaven!,"We have five dogs, 2 very young Chihuahuas, 2 old Pekingnese's and a middle-aged Yorkie. One Chi. is under 3lbs, the rest 7-12lbs.  The 3 pounder adores these-she eats the chicken part. The male Chi then takes over and chews the hide part and  softens it up, at which time the old dogs take a turn. I've never gotten more use out of a dog chew! PERFECT FOR EVEN THE TINIEST DOG."
372831,B003ETWHG4,A1Q06B514QSZTY,KROSSTX,0,0,5,1333929600,Very Pleased!,"I ordered these delicious cookies to take with me to the hospital for the birth of my 2nd son. Amazon unfortunately messed up my order, but So Simple Online Solutions, the actual seller, rectified the problem and was amazing! I am so thankful that they sent me the correct order even though it wasn't their fault that Amazon fulfillment messed it up and didn't care to correct it. Even though I didn't get the right ones in time for my hospital stay, I am enjoying them now. Thanks a BUNCH to So Simple for sending me my favorite cookies! You guys are awesome!"
372849,B0033UE02S,A1MOSL8Z26PB1C,Earl Schube,1,1,4,1277424000,Delicious Breakfast cereal with holding power,This a a great breakfest cereal that keeps one full for hours unlike many I have eaten.  It is full of nuts and fruit and tastes great.  I think it lacks some sweetness and I add a few teaspoons of a non calory sweetener and it is just right. I do recommend this as a low fat nutricious breakfast.
372852,B000O9RELA,AXA8V07H7OO69,Jenn,3,3,4,1302480000,I am a now a lifelone customer of Beanilla,"When I ordered this product, my order was shipped very quickly and I recieved it within a week of ordering. Unfortunatly my order had gotten mixed up with someone with a similar name and I recieved 12 Madagascar Vanilla Beans! But when I called Beanilla they VERY quickly sent me my correct order of 1/2 Tahitian Vanilla Beans and I was able to keep my Madagascar Vanills.<br /><br />First, both products I recieved were in beautiful shape. Vacuumed sealed and still plump.<br /><br />I have taked a star off of this because I discovered that my personal preferance goes to the Madagascar Vanilla, which has a more 'traditional' vanilla flavoring. I do enjoy the Tahitian Vanilla Beans, but I did find them to be fiberous when scraping the bean and that would cause little lumps of fiber in my product... ick... But they do have a unique and delicate taste and aroma that I would otherwise love."
372856,B000O9RELA,A1LDQPWLND02S2,tjv,0,0,3,1344816000,fast delivery but.....,"some beans were dried out. The first one I took out was so dry that when I went to get pulp out of bean it crumbled apart. I'm glad others had such great luck with Beanilla, not sure I will try them again. I love the taste of the tahitian vanilla compared to the others I've tried."
372875,B003AYEHRK,A2GU5E21Y7CIMH,Gayl Wright,0,4,1,1321401600,wrong item,"Guess I should have read more review before purchasing! I ordered three 1 pound bags of garlic powder. Imagine my surprise when I opened the box and found a box of tampons! The label inside the box even says garlic powder.<br />At least Amazon is willing to refund my money, but I have to send the wrong product back and I still don't have the garlic powder I need."
372914,B002OKY0BY,A11IXJ8M1JO296,"\"mkayreagan \"\"marykay\"\"\"",1,1,5,1299628800,The BEST Chocolate,"Love this chocolate! So satisfying - my husband says it's great with red wine, and he's not a big dessert lover. For me, 2 squares after dinner prevent cravings for sugary desserts. I was looking for a great 60%-plus cacao after reading Dr. Perricone's latest book, and this is it!"
372923,B0000CERIH,AOJ6IGSCY7SO9,Katherine Nunes,1,1,5,1231372800,I hate Gunpowder tea!,"But I'm still giving this tea five stars, even though I hated it.  Why?  If you love Gunpowder, you'll love this tea.  It is the smokiest tea I've ever had in my life and the taste stays with you for a long time.  In fact, I started to feel like I had just smoked a cigar, because the smokiness is that heavy.  I prefer Adagio's Hojicha over this and if you're not sure about the smokiness of this particular tea you might want to try that instead."
372938,B0029JIARK,A35LT14WG5BX0T,Lola Bunny,1,1,5,1275782400,"Fantastic, as always!","I loved this great purchase at less than ten bucks, and they're M&Ms!  What's to say about them?  If you haven't had them, go out and buy a pack, they're a fantastic candy!  I prefer the ones with almonds best, but considering how cheap the milk chocolate version was, I wasn't going to pass up a great deal like that!  Thanks Amazon, I will keep coming back!"
372956,B004W1FYEU,A1ZQ3GIW0AOD8P,JAE,0,0,5,1350432000,Delicious!!,"I have been eating this brand of squid since 2003 when I was in the Navy.. It is delicious and has a fantastic sweet taste to it. This stuff can be addicting, its  that good... A word of warning however.. Eat this only when you are alone or not going out with a group of people for awhile. Your breath WILL become funky after eating it. On the plus side, it goes well with beer."
372964,B0002DJ34Y,A1O46RR2M2T963,"\"Alison G. Jones \"\"babybear\"\"\"",0,0,5,1350086400,my cats love these,"you can tell, when they disappear under the couch within hours of being put on the floor - cats go crazy for these"
372973,B0002DJ34Y,A2FE7F79GX9QCV,Haley Tucker,0,0,4,1323129600,Great addition to the cat toy box,"\"One of my two kittens absolutely adores this toy - It's sparkly, makes noise when attacked, and both rolls and throws very well. It also works well when tied to a \"\"kitty fishing rod\"\" (aka a dowel with a length of string and a toy on the end).\""
372982,B000E4C2PI,A9T1YMUL87GCQ,jpandjf,9,9,3,1173657600,NOT for the wheat-sensitive!,"I made the unfortunate assumption that organic corn puffs would be wheat-free.  The online product info doesn't say either way, but the package, once you receive it, does warn that they're made in a facility that also processes wheat.  As someone who does fine with corn but is allergic to wheat, I had a violent reaction to them.  They taste good, but they're definitely not for anyone who needs to avoid wheat; that should be prominently stated in their description."
373020,B000E56GQ8,A3S1U6TI07MASM,MR,0,0,5,1319155200,Why are these SO hard to find?,"My wife and I love the chewy spree candy, but can never seem to find it.  Purchasing it in bulk is the only way to go.  I am glad I thought to look here for it, as it a great value if you love the candy as much as we do.  Great for resale, as the few locations I have found it charge about twice as much for it and we still would have bought it from them."
373029,B001O2DF6O,ATIHDHZYNQ0EI,"\"Kristen O'donnell \"\"twinsmom\"\"\"",1,2,5,1270425600,Organic and Tasty,I'd continue to buy but I'm moving over to more home made finger foods and away from glass jars...shattered too many. They like all the flavors though. Great textures too.
373030,B001O2DF6O,A1LFO5G9TK7AJQ,Andrea Fryling,1,2,5,1259280000,Loved it,Fast delivery to our door. Great taste and texture for our 8 month old baby boy. Great deal.
373041,B000FFS930,ADUJ7NO080YDM,Barbara Wolf,1,1,5,1188000000,Simply Yummy!,"I grew up on tea.  Mostly black teas and occasionally herbal teas.  I've recently rediscovered tea after many years of drinking coffee and other beverages.  This is my close second favorite, right after Numi Monkey King Jasmine Green Tea.  I can't believe that a beverage with so many health benefits can also taste so great.  I've tried many brands of green tea, and this is a wonderful alternative.  Even though this tea has the natural sweetness of honeybush, I usually add a little honey anyway."
373052,B000SR1QKI,A3GGQC9BRC6ABK,"\"Brandi L. Booth \"\"b\"\"\"",9,12,4,1202947200,Green Tea Rocks! This place ships fast too.,"I love green tea ice cream. Thats why i bought this product so i could add it into my ice cream maker and it was delicious! I also added it into sugar cookies making them green tea as well.<br /><br />I ordered this on a Sunday and it was in my possession on Tuesday. I've never had anything ship quite this fast!<br /><br />The only thing is that you get such a small amount for a medium price. You only need to use a small amount at a time though. I think i used two-three tsp at a time.<br /><br />I love the stuff, but want to see if they have it at an Asian market around the burgh for a cheaper price before ordering again. But if not, or if it becomes incontinent i will definitely order from this company without blinking an eyelash."
373065,B001CA3B80,A2IRS6LV03T6WN,Patricia D. Gibson,0,0,5,1314057600,An extra touch,I received a very nice email from this company...which is a first.  I received this product promptly and will order from them from now on.  Thanks...I appreciated that little extra care:)
373070,B002CJCECY,AZVSUEKL8CRGG,Steve,2,3,1,1321833600,Pacific Salmon,"Do not, do not order this product, Friskies Senior Diet Pacific Salmon Dinner in Sauce.  You will not get what you ordered.  They send you Regular Salmon, which my son opened up making it unable to return.  I now have 24 cans of Salmon which my two cats will not eat.  It was a rip-off and had I been able to return the product I most surely would have.  My cats won't eat it and I had to eat 12 bucks."
373115,B000VDN1AM,A3R4O9ZJARC1UW,LMB,5,5,4,1213920000,Holy Adaptogenic!,I started drinking this tea b/c I read so many great things about this herb. I don't know if its mental but I feel like I can handle stress better when I am drinking this tea. It has a little caffeine kick from the black tea added too which is nice in the morning. Calming and energetic! Can that be? I think so! The taste is acquired but I like it. This is a really good price too compared to going to a expensive health food store. Happy!!
373132,B004G6RMMI,A262VXIALR5283,chip,3,3,5,1313884800,Simply the purest cayenne out there!,I really trust That spicely cayenne powder is the purest out there. I find no ther labels on other products that specify how pure these peppers they are using in their product! I went through a pound of this stuff within 3 months and my digetive issues are all cleared up thanks to the power of this stuff. I would recommend this product to anyone looking to heal themselves naturally!
373156,B000LKYQPO,A1I63MK2WZ70IA,TEXCDN,0,0,5,1325462400,Best Chocolate ever!,"My husband a self-proclaimed chocoholic says this is the best chocolate he's ever eaten.  And because it's so high in cocoa content, it's good for him too!  That's all he needed - another reason to eat chocolate ha! ha!  We bought it in 12-bar packs and gave it out over xmas and everyone agreed...great chocolate!"
373164,B000LKYQPO,A3B21VD85PKVWW,Anna Boyd,0,1,5,1318550400,Best Almonds and Sea Salt chocolate bar,"I have tried several and this one has just the right amount of sea salt added to not distract from the chocolate, but adds to the flavor.  It is my favorite.  I have many strong favorites for dark chocolate bars, but this one seems to be the only one to get this combination right."
373196,B003YSXAR0,A2PBRMF6LTKE41,Jonny Blue,1,2,5,1300147200,Impressive,Impressive selection & well put together. I've been dabbling in to the world of teas & these are probably among the best Ive tried to date. Thank You. We have really enjoyed them.
373214,B004452P46,A2C9XE9I8RSKNX,J. Johnson,0,0,3,1329523200,They're OK,"I really like olives, and these are OK.  VERY salty, even for olives.  The marinade is nice, but not sure I'll order again. I like this brand of olives, so may look for other options :)"
373237,B005HGRWDA,AL0LVVXZ6UAAS,foreverjz,1,1,4,1327276800,Makes a tasty meal in half an hour.,"This has a bit of heat to it but not a lot. The instructions suggest you add a can of water chestnuts, a few carrots, green onions and peanuts. I also add celery and yellow onion. I toast the peanuts for a richer flavor. I don't cook the green onions, instead I slice them into small pieces and add them to the cooked dish. Yummy, but not a frugal meal."
373307,B001ELL4ZY,A16F3Q0HA99T0V,Sandra K. Petteway,0,0,5,1330560000,Love this decaf!,"I used to order Coffee People French Roast Decaf, but when it was no longer available on Subscribe and Save, I switched to Green Mountain French Roast Decaf.  When the price for the Green Mountain got too high, I tried the Tully's French Roast Decaf and I'm really glad I did.  I love a strong brew, one that's smooth and not bitter.  I can no longer drink caffeinated coffee, so I'm always looking for a decaf that tastes like a regular cup of coffee and this is perfect!"
373308,B001ELL4ZY,A24FY1EBJ7EWLH,Cabushka,0,0,2,1330214400,Tastes & smells burnt!,"Strong coffee is enjoyable to me, but Tully's Decaf French Roast has an acrid, burnt taste that I don't enjoy.  I can choke it down by adding lots of creamer. Timothy's Rainforest Expresso Decaf makes a strong cup with a smoother taste.  I understand that the French Roasts have a stronger taste. I've used Starbucks French Roast in the past in my drip coffee maker and was pleased with it.  This variety is almost undrinkable!"
373338,B000HVVMQI,A2PK0OIS51L2DH,jimmie,0,0,3,1314835200,Not so good,"I'm a sucker for good kettle corn and usually buy Orville Redenbacher.  However, they are moving towards that bag-into-a-bowl version which isn't as good and gives you less product, so I decided to give Black Jewell a try.  It turned out to be less than ideal; the kernels are smaller than Orville and there are just as many hulls.  Thumbs down.  Also, this product cannot be returned to Amazon per their policy."
373354,B000EPOBYC,A3HP1FGX5JP58W,Bookworm,3,3,5,1248048000,Eggcellent for baking,"I use this for my muffins that call for two egg whites.  I could just separate eggs and it would actually be a little cheaper, but I hate to waste the yolks or force myself to make something that calls for the yolks, like flan, which I don't eat as often.  The only thing you really need to know is that you do have to wisk them well so that you don't have lumps which bake up as small white rubbery blobs that is not pretty and feels like trying to chew a rubber band.  This is a must have in the pantry if you bake as much as I do."
373398,B001BM62T4,A1SINHLUYMCCRK,"\"David Ross \"\"Cook",Chemist,"Nurse\"\"\"",0,0,4,1282176000
373416,B001BM62T4,A2LTEAUTDYHS85,D. Baer,0,0,4,1245801600,Solid product - Maybe not for everyone,"I drink a fair amount of coffee, and have for many years.  I drink some tea (mostly green and Earl Grey or Darjeeling) and have had Roobois tea before.<br /><br />True to its name, this stuff produces a super-concentrated Roobois flavored beverage.  I don't own an espresso maker and brewed it in French presses without much problem. The tea itself is very fine and you need to make sure your press screen has no holes in it and fits snugly or you'll be sipping red sand. I drank it in the evening and had no jitters or caffeine-type sleeplessness.<br /><br />When mixed with honey and milk, it reminds me of Thai tea (which is often black tea colored with tamarind and ends up with a similar color to this tea).  I hit their website and checked out the recipes, but preferred to add a bit of vanilla sugar, half and half, and cinnamon.  When I drank it straight, the flavor was kind of earthy and I found the flavor much better hot than after it sat in the press for about 10 minutes.<br /><br />Notes: this beverage is orange-red and will probably stain clothing. Be careful."
373487,B001EPPXW0,A1AGVIYJ8UGBAK,K. L. Estepp,4,4,5,1275091200,Ground Rosemary IMO,To anyone who has cooked with those annoying little rosemary twigs.....you will delight in this deal on ground rosemary.  Same wonderful seasoning taste in a much easier form and at a great price.  Even if this is more than you may ever use....it is much cheaper than buying those little bottles in the grocery store.
